#,Group Code,Group Description,Desc,Age,Condition,Qty,Item Amount,Reported Cost,Unit Cost,Unit,Coverage,Activity,Worker's Wage,Labor burden,Labor Overhead,Material,Equipment,Market Conditions,Labor Minimum,Sales Tax,RCV,Life,Depreciation Type,Depreciation Amount,Recoverable,ACV,Tax,Replace,Cat,Sel,Owner,Original Vendor,Date
"3,962",,,Clean door - bifold set (per side) - Light,0.00,Average,1.00,19.82,0.00,19.82,EA,,Replace,5.72,3.27,10.51,0.32,0.00,0.00,CLNMN-A,0.03,23.81,0.00,Percent,0.00,Yes,23.81,Yes,No,CLN,BF-,PAULGAGN,,11/2/2020
"3,963",,,Clean door - bifold set (per side) - Heavy,0.00,Average,1.00,36.57,0.00,36.57,EA,,Replace,10.59,6.06,19.47,0.45,0.00,0.00,CLNMN-A,0.04,43.93,0.00,Percent,0.00,Yes,43.93,Yes,No,CLN,BF+,PAULGAGN,,11/2/2020
"3,964",,,Clean door - bifold - single (per side),0.00,Average,1.00,13.73,0.00,13.73,EA,,Replace,3.97,2.27,7.30,0.19,0.00,0.00,CLNMN-A,0.02,16.49,0.00,Percent,0.00,Yes,16.49,Yes,No,CLN,BF<,PAULGAGN,,11/2/2020
"3,965",,,Clean door - bifold - single (per side) - Light,0.00,Average,1.00,9.92,0.00,9.92,EA,,Replace,2.86,1.64,5.26,0.16,0.00,0.00,CLNMN-A,0.01,11.91,0.00,Percent,0.00,Yes,11.91,Yes,No,CLN,BF<-,PAULGAGN,,11/2/2020
"3,966",,,Clean door - bifold - single (per side) - Heavy,0.00,Average,1.00,18.28,0.00,18.28,EA,,Replace,5.30,3.03,9.73,0.22,0.00,0.00,CLNMN-A,0.02,21.96,0.00,Percent,0.00,Yes,21.96,Yes,No,CLN,BF<+,PAULGAGN,,11/2/2020
"3,967",,,Clean bathroom fan,0.00,Average,1.00,54.20,0.00,54.20,EA,,Replace,15.89,9.09,29.20,0.02,0.00,0.00,CLNMN-A,0.00,65.04,0.00,Percent,0.00,Yes,65.04,Yes,No,CLN,BFAN,PAULGAGN,,11/2/2020
"3,968",,,Clean bathroom fan - Light,0.00,Average,1.00,36.14,0.00,36.14,EA,,Replace,10.59,6.06,19.47,0.02,0.00,0.00,CLNMN-A,0.00,43.36,0.00,Percent,0.00,Yes,43.36,Yes,No,CLN,BFAN-,PAULGAGN,,11/2/2020
"3,969",,,Clean bathroom fan - Heavy,0.00,Average,1.00,77.44,0.00,77.44,EA,,Replace,22.70,12.99,41.72,0.03,0.00,0.00,CLNMN-A,0.00,92.92,0.00,Percent,0.00,Yes,92.92,Yes,No,CLN,BFAN+,PAULGAGN,,11/2/2020
"3,970",,,Corrosion mitigation of bathroom fan,0.00,Average,1.00,36.14,0.00,36.14,EA,,Replace,10.59,6.06,19.47,0.02,0.00,0.00,CLNMN-A,0.00,43.36,0.00,Percent,0.00,Yes,43.36,Yes,No,CLN,BFANM,PAULGAGN,,11/2/2020
"3,971",,,Clean bidet,0.00,Average,1.00,42.07,0.00,42.07,EA,,Replace,12.32,7.05,22.65,0.05,0.00,0.00,CLNMN-A,0.00,50.49,0.00,Percent,0.00,Yes,50.49,Yes,No,CLN,BID,PAULGAGN,,11/2/2020
"3,972",,,Clean bidet - Light,0.00,Average,1.00,28.05,0.00,28.05,EA,,Replace,8.22,4.70,15.10,0.03,0.00,0.00,CLNMN-A,0.00,33.67,0.00,Percent,0.00,Yes,33.67,Yes,No,CLN,BID-,PAULGAGN,,11/2/2020
"3,973",,,Clean bidet - Heavy,0.00,Average,1.00,58.90,0.00,58.90,EA,,Replace,17.25,9.88,31.71,0.06,0.00,0.00,CLNMN-A,0.00,70.68,0.00,Percent,0.00,Yes,70.68,Yes,No,CLN,BID+,PAULGAGN,,11/2/2020
"3,974",,,Cleaning (Bid Item),0.00,Average,1.00,0.00,0.00,0.00,EA,,Replace,0.00,0.00,0.00,0.00,0.00,0.00,None,0.00,0,0.00,Percent,0.00,Yes,0.00,Yes,No,CLN,BIDITM,PAULGAGN,,11/2/2020
"3,975",,,Corrosion mitigation of bidet,0.00,Average,1.00,28.05,0.00,28.05,EA,,Replace,8.22,4.70,15.10,0.03,0.00,0.00,CLNMN-A,0.00,33.67,0.00,Percent,0.00,Yes,33.67,Yes,No,CLN,BIDM,PAULGAGN,,11/2/2020
"3,976",,,Clean bar joist,0.00,Average,1.00,1.44,0.00,1.44,LF,,Replace,0.42,0.24,0.77,0.01,0.00,0.00,CLNMN-A,0.00,1.72,0.00,Percent,0.00,Yes,1.72,Yes,No,CLN,BJ,PAULGAGN,,11/2/2020
"3,977",,,Clean bar joist - Heavy,0.00,Average,1.00,2.05,0.00,2.05,LF,,Replace,0.60,0.34,1.10,0.01,0.00,0.00,CLNMN-A,0.00,2.47,0.00,Percent,0.00,Yes,2.47,Yes,No,CLN,BJ+,PAULGAGN,,11/2/2020
"3,978",,,Clean bookcase,0.00,Average,1.00,2.14,0.00,2.14,SF,,Replace,0.62,0.35,1.13,0.04,0.00,0.00,CLNMN-A,0.00,2.56,0.00,Percent,0.00,Yes,2.56,Yes,No,CLN,BK,PAULGAGN,,11/2/2020
"3,979",,,Clean window blind - horizontal or vertical,0.00,Average,1.00,2.49,0.00,2.49,SF,,Replace,0.73,0.42,1.33,0.01,0.00,0.00,CLNMN-A,0.00,2.99,0.00,Percent,0.00,Yes,2.99,Yes,No,CLN,BLND,PAULGAGN,,11/2/2020
"3,980",,,Clean window blind - horizontal or vertical - Light,0.00,Average,1.00,1.74,0.00,1.74,SF,,Replace,0.51,0.29,0.93,0.01,0.00,0.00,CLNMN-A,0.00,2.08,0.00,Percent,0.00,Yes,2.08,Yes,No,CLN,BLND-,PAULGAGN,,11/2/2020
"3,981",,,Clean window blind - horizontal or vertical - Heavy,0.00,Average,1.00,3.55,0.00,3.55,SF,,Replace,1.04,0.59,1.90,0.02,0.00,0.00,CLNMN-A,0.00,4.27,0.00,Percent,0.00,Yes,4.27,Yes,No,CLN,BLND+,PAULGAGN,,11/2/2020
"3,982",,,Clean boiler unit,0.00,Average,1.00,164.99,0.00,164.99,EA,,Replace,47.69,27.30,87.64,2.36,0.00,0.00,CLNMN-A,0.19,198.22,0.00,Percent,0.00,Yes,198.22,Yes,No,CLN,BLR,PAULGAGN,,11/2/2020
"3,983",,,Clean beams - exposed,0.00,Average,1.00,2.87,0.00,2.87,LF,,Replace,0.84,0.48,1.54,0.01,0.00,0.00,CLNMN-A,0.00,3.45,0.00,Percent,0.00,Yes,3.45,Yes,No,CLN,BM,PAULGAGN,,11/2/2020
"3,984",,,Clean beams - exposed - Heavy,0.00,Average,1.00,4.10,0.00,4.10,LF,,Replace,1.20,0.69,2.20,0.01,0.00,0.00,CLNMN-A,0.00,4.92,0.00,Percent,0.00,Yes,4.92,Yes,No,CLN,BM+,PAULGAGN,,11/2/2020
"3,985",,,Clean door - bypass set (per side),0.00,Average,1.00,27.56,0.00,27.56,EA,,Replace,7.94,4.55,14.60,0.47,0.00,0.00,CLNMN-A,0.04,33.12,0.00,Percent,0.00,Yes,33.12,Yes,No,CLN,BP,PAULGAGN,,11/2/2020
"3,986",,,Clean door - bypass set (per side) - Light,0.00,Average,1.00,19.89,0.00,19.89,EA,,Replace,5.72,3.27,10.51,0.39,0.00,0.00,CLNMN-A,0.03,23.9,0.00,Percent,0.00,Yes,23.90,Yes,No,CLN,BP-,PAULGAGN,,11/2/2020
"3,987",,,Clean door - bypass set (per side) - Heavy,0.00,Average,1.00,36.68,0.00,36.68,EA,,Replace,10.59,6.06,19.47,0.56,0.00,0.00,CLNMN-A,0.04,44.06,0.00,Percent,0.00,Yes,44.06,Yes,No,CLN,BP+,PAULGAGN,,11/2/2020
"3,988",,,Clean electrical breaker panel,0.00,Average,1.00,20.42,0.00,20.42,EA,,Replace,5.96,3.41,10.95,0.10,0.00,0.00,CLNMN-A,0.01,24.51,0.00,Percent,0.00,Yes,24.51,Yes,No,CLN,BPNL,PAULGAGN,,11/2/2020
"3,989",,,Clean electrical breaker panel - Large,0.00,Average,1.00,32.70,0.00,32.70,EA,,Replace,9.53,5.46,17.52,0.19,0.00,0.00,CLNMN-A,0.02,39.26,0.00,Percent,0.00,Yes,39.26,Yes,No,CLN,BPNL>,PAULGAGN,,11/2/2020
"3,990",,,Clean cold air return cover,0.00,Average,1.00,16.73,0.00,16.73,EA,,Replace,4.89,2.80,8.98,0.06,0.00,0.00,CLNMN-A,0.00,20.07,0.00,Percent,0.00,Yes,20.07,Yes,No,CLN,CA,PAULGAGN,,11/2/2020
"3,991",,,Clean cove base molding - rubber or vinyl,0.00,Average,0.00,0.00,0.00,0.64,LF,,Replace,0.18,0.11,0.34,0.01,0.00,0.00,CLNMN-A,0.00,0,0.00,Percent,0.00,Yes,0.00,Yes,No,CLN,CB,PAULGAGN,,11/2/2020
"3,992",,,Clean chandelier,0.00,Average,1.00,83.45,0.00,83.45,EA,,Replace,24.44,13.99,44.92,0.10,0.00,0.00,CLNMN-A,0.01,100.16,0.00,Percent,0.00,Yes,100.16,Yes,No,CLN,CHAN,PAULGAGN,,11/2/2020
"3,993",,,Clean chandelier - Light,0.00,Average,1.00,64.19,0.00,64.19,EA,,Replace,18.80,10.76,34.55,0.08,0.00,0.00,CLNMN-A,0.01,77.04,0.00,Percent,0.00,Yes,77.04,Yes,No,CLN,CHAN-,PAULGAGN,,11/2/2020
"3,994",,,Clean chandelier - above average detail,0.00,Average,1.00,154.00,0.00,154.00,EA,,Replace,45.12,25.83,82.92,0.13,0.00,0.00,CLNMN-A,0.01,184.81,0.00,Percent,0.00,Yes,184.81,Yes,No,CLN,CHAN+,PAULGAGN,,11/2/2020
"3,995",,,Clean chandelier - above average detail - Light,0.00,Average,1.00,118.47,0.00,118.47,EA,,Replace,34.71,19.87,63.79,0.10,0.00,0.00,CLNMN-A,0.01,142.18,0.00,Percent,0.00,Yes,142.18,Yes,No,CLN,CHAN+-,PAULGAGN,,11/2/2020
"3,996",,,Clean chandelier - with crystal,0.00,Average,1.00,259.92,0.00,259.92,EA,,Replace,76.18,43.60,140.00,0.14,0.00,0.00,CLNMN-A,0.01,311.91,0.00,Percent,0.00,Yes,311.91,Yes,No,CLN,CHAN++,PAULGAGN,,11/2/2020
"3,997",,,Clean chandelier - with crystal - Light,0.00,Average,1.00,200.15,0.00,200.15,EA,,Replace,58.66,33.58,107.80,0.11,0.00,0.00,CLNMN-A,0.01,240.2,0.00,Percent,0.00,Yes,240.20,Yes,No,CLN,CHAN++-,PAULGAGN,,11/2/2020
"3,998",,,Clean chandelier - with crystal - Heavy,0.00,Average,1.00,400.26,0.00,400.26,EA,,Replace,117.32,67.15,215.60,0.19,0.00,0.00,CLNMN-A,0.02,480.34,0.00,Percent,0.00,Yes,480.34,Yes,No,CLN,CHAN++H,PAULGAGN,,11/2/2020
"3,999",,,Corrosion mitigation of chandelier - with crystal,0.00,Average,1.00,200.15,0.00,200.15,EA,,Replace,58.66,33.58,107.80,0.11,0.00,0.00,CLNMN-A,0.01,240.2,0.00,Percent,0.00,Yes,240.20,Yes,No,CLN,CHAN++M,PAULGAGN,,11/2/2020
"4,000",,,Clean chandelier - above average detail - Heavy,0.00,Average,1.00,232.75,0.00,232.75,EA,,Replace,68.21,39.04,125.35,0.15,0.00,0.00,CLNMN-A,0.01,279.32,0.00,Percent,0.00,Yes,279.32,Yes,No,CLN,CHAN+H,PAULGAGN,,11/2/2020
"4,001",,,Corrosion mitigation of chandelier - above average detail,0.00,Average,1.00,118.47,0.00,118.47,EA,,Replace,34.71,19.87,63.79,0.10,0.00,0.00,CLNMN-A,0.01,142.18,0.00,Percent,0.00,Yes,142.18,Yes,No,CLN,CHAN+M,PAULGAGN,,11/2/2020
"4,002",,,Clean chandelier - Heavy,0.00,Average,1.00,117.79,0.00,117.79,EA,,Replace,34.51,19.75,63.41,0.12,0.00,0.00,CLNMN-A,0.01,141.36,0.00,Percent,0.00,Yes,141.36,Yes,No,CLN,CHANH,PAULGAGN,,11/2/2020
"4,003",,,Corrosion mitigation of chandelier,0.00,Average,1.00,64.19,0.00,64.19,EA,,Replace,18.80,10.76,34.55,0.08,0.00,0.00,CLNMN-A,0.01,77.04,0.00,Percent,0.00,Yes,77.04,Yes,No,CLN,CHANM,PAULGAGN,,11/2/2020
"4,004",,,Clean door bell/chime,0.00,Average,1.00,19.36,0.00,19.36,EA,,Replace,5.67,3.25,10.43,0.01,0.00,0.00,CLNMN-A,0.00,23.24,0.00,Percent,0.00,Yes,23.24,Yes,No,CLN,CHIME,PAULGAGN,,11/2/2020
"4,005",,,Clean chair rail,0.00,Average,0.00,0.00,0.00,0.68,LF,,Replace,0.20,0.11,0.36,0.01,0.00,0.00,CLNMN-A,0.00,0,0.00,Percent,0.00,Yes,0.00,Yes,No,CLN,CHR,PAULGAGN,,11/2/2020
"4,006",,,Clean chair rail - Heavy,0.00,Average,0.00,0.00,0.00,0.96,LF,,Replace,0.28,0.16,0.51,0.01,0.00,0.00,CLNMN-A,0.00,0,0.00,Percent,0.00,Yes,0.00,Yes,No,CLN,CHR+,PAULGAGN,,11/2/2020
"4,007",,,Clean chimney - creosote removal from chimney liner,0.00,Average,1.00,800.13,0.00,800.13,EA,,Replace,234.64,134.30,431.19,0.00,0.00,0.00,CLNMN-A,0.00,960.15,0.00,Percent,0.00,Yes,960.15,Yes,No,CLN,CHROKL,PAULGAGN,,11/2/2020
"4,008",,,Chimney sweep - clean and service fireplace,0.00,Average,1.00,400.07,0.00,400.07,EA,,Replace,117.32,67.15,215.60,0.00,0.00,0.00,CLNMN-A,0.00,480.09,0.00,Percent,0.00,Yes,480.09,Yes,No,CLN,CHSW,PAULGAGN,,11/2/2020
"4,009",,,Clean closet organizer and rod,0.00,Average,1.00,71.79,0.00,71.79,EA,,Replace,20.66,11.82,37.96,1.35,0.00,0.00,CLNMN-A,0.11,86.28,0.00,Percent,0.00,Yes,86.28,Yes,No,CLN,CLOS,PAULGAGN,,11/2/2020
"4,010",,,Clean closet organizer and rod - Small,0.00,Average,1.00,55.30,0.00,55.30,EA,,Replace,15.94,9.12,29.29,0.95,0.00,0.00,CLNMN-A,0.08,66.46,0.00,Percent,0.00,Yes,66.46,Yes,No,CLN,CLOS<,PAULGAGN,,11/2/2020
"4,011",,,Clean closet organizer and rod - Large,0.00,Average,1.00,101.91,0.00,101.91,EA,,Replace,29.33,16.79,53.90,1.89,0.00,0.00,CLNMN-A,0.15,122.48,0.00,Percent,0.00,Yes,122.48,Yes,No,CLN,CLOS>,PAULGAGN,,11/2/2020
"4,012",,,Clean closet shelf and rod per lineal foot,0.00,Average,1.00,2.05,0.00,2.05,LF,,Replace,0.59,0.34,1.08,0.04,0.00,0.00,CLNMN-A,0.00,2.47,0.00,Percent,0.00,Yes,2.47,Yes,No,CLN,CLOSLF,PAULGAGN,,11/2/2020
"4,013",,,Clean concrete ,0.00,Average,0.00,0.00,0.00,0.56,SF,,Replace,0.16,0.09,0.30,0.01,0.00,0.00,CLNMN-A,0.00,0,0.00,Percent,0.00,Yes,0.00,Yes,No,CLN,CNC,PAULGAGN,,11/2/2020
"4,014",,,Clean concrete step,0.00,Average,1.00,11.00,0.00,11.00,EA,,Replace,3.18,1.82,5.84,0.16,0.00,0.00,CLNMN-A,0.01,13.21,0.00,Percent,0.00,Yes,13.21,Yes,No,CLN,CNCSTP,PAULGAGN,,11/2/2020
"4,015",,,Clean corner trim,0.00,Average,1.00,0.72,0.00,0.72,LF,,Replace,0.21,0.12,0.39,0.00,0.00,0.00,CLNMN-A,0.00,0.86,0.00,Percent,0.00,Yes,0.86,Yes,No,CLN,CNR,PAULGAGN,,11/2/2020
"4,016",,,Clean corner trim - Heavy,0.00,Average,1.00,1.03,0.00,1.03,LF,,Replace,0.30,0.17,0.55,0.01,0.00,0.00,CLNMN-A,0.00,1.23,0.00,Percent,0.00,Yes,1.23,Yes,No,CLN,CNR+,PAULGAGN,,11/2/2020
"4,017",,,Clean carpet cove (wall wrap),0.00,Average,0.00,0.00,0.00,0.64,LF,,Replace,0.17,0.10,0.33,0.01,0.03,0.00,CLNFMN-A,0.00,0,0.00,Percent,0.00,Yes,0.00,Yes,No,CLN,COVE,PAULGAGN,,11/2/2020
"4,019",,,Clean carpet cove (wall wrap) - Light,0.00,Average,0.00,0.00,0.00,0.50,LF,,Replace,0.13,0.07,0.26,0.01,0.03,0.00,CLNFMN-A,0.00,0,0.00,Percent,0.00,Yes,0.00,Yes,No,CLN,COVE-,PAULGAGN,,11/2/2020
"4,020",,,Clean carpet cove (wall wrap) - Heavy,0.00,Average,0.00,0.00,0.00,0.91,LF,,Replace,0.24,0.14,0.47,0.02,0.04,0.00,CLNFMN-A,0.00,0,0.00,Percent,0.00,Yes,0.00,Yes,No,CLN,COVE+,PAULGAGN,,11/2/2020
"4,021",,,Corrosion mitigation of carpet cove (wall wrap),0.00,Average,0.00,0.00,0.00,0.50,LF,,Replace,0.13,0.07,0.26,0.01,0.03,0.00,CLNFMN-A,0.00,0,0.00,Percent,0.00,Yes,0.00,Yes,No,CLN,COVEM,PAULGAGN,,11/2/2020
"4,022",,,Clean cooktop,0.00,Average,1.00,46.62,0.00,46.62,EA,,Replace,13.62,7.79,25.02,0.19,0.00,0.00,CLNMN-A,0.02,55.96,0.00,Percent,0.00,Yes,55.96,Yes,No,CLN,CT,PAULGAGN,,11/2/2020
"4,023",,,Clean cooktop - Light,0.00,Average,1.00,30.49,0.00,30.49,EA,,Replace,8.90,5.09,16.35,0.15,0.00,0.00,CLNMN-A,0.01,36.6,0.00,Percent,0.00,Yes,36.60,Yes,No,CLN,CT-,PAULGAGN,,11/2/2020
"4,024",,,Clean cooktop - Heavy,0.00,Average,1.00,66.60,0.00,66.60,EA,,Replace,19.46,11.14,35.77,0.23,0.00,0.00,CLNMN-A,0.02,79.94,0.00,Percent,0.00,Yes,79.94,Yes,No,CLN,CT+,PAULGAGN,,11/2/2020
"4,025",,,Clean cooktop - Commercial,0.00,Average,1.00,58.39,0.00,58.39,EA,,Replace,17.05,9.76,31.34,0.24,0.00,0.00,CLNMN-A,0.02,70.09,0.00,Percent,0.00,Yes,70.09,Yes,No,CLN,CTC,PAULGAGN,,11/2/2020
"4,026",,,Clean cooktop - Commercial - Light,0.00,Average,1.00,38.08,0.00,38.08,EA,,Replace,11.11,6.36,20.42,0.19,0.00,0.00,CLNMN-A,0.02,45.72,0.00,Percent,0.00,Yes,45.72,Yes,No,CLN,CTC-,PAULGAGN,,11/2/2020
"4,027",,,Clean cooktop - Commercial - Heavy,0.00,Average,1.00,83.29,0.00,83.29,EA,,Replace,24.34,13.93,44.73,0.29,0.00,0.00,CLNMN-A,0.02,99.97,0.00,Percent,0.00,Yes,99.97,Yes,No,CLN,CTC+,PAULGAGN,,11/2/2020
"4,028",,,Clean countertop,0.00,Average,1.00,1.43,0.00,1.43,SF,,Replace,0.41,0.24,0.76,0.02,0.00,0.00,CLNMN-A,0.00,1.71,0.00,Percent,0.00,Yes,1.71,Yes,No,CLN,CTF,PAULGAGN,,11/2/2020
"4,029",,,Clean countertop - Light,0.00,Average,1.00,0.94,0.00,0.94,SF,,Replace,0.27,0.16,0.50,0.01,0.00,0.00,CLNMN-A,0.00,1.12,0.00,Percent,0.00,Yes,1.12,Yes,No,CLN,CTF-,PAULGAGN,,11/2/2020
"4,030",,,Clean countertop - Heavy,0.00,Average,1.00,1.84,0.00,1.84,SF,,Replace,0.53,0.31,0.98,0.02,0.00,0.00,CLNMN-A,0.00,2.2,0.00,Percent,0.00,Yes,2.20,Yes,No,CLN,CTF+,PAULGAGN,,11/2/2020
"4,031",,,Corrosion mitigation of countertop,0.00,Average,1.00,0.94,0.00,0.94,SF,,Replace,0.27,0.16,0.50,0.01,0.00,0.00,CLNMN-A,0.00,1.12,0.00,Percent,0.00,Yes,1.12,Yes,No,CLN,CTFM,PAULGAGN,,11/2/2020
"4,032",,,Corrosion mitigation of cooktop,0.00,Average,1.00,30.49,0.00,30.49,EA,,Replace,8.90,5.09,16.35,0.15,0.00,0.00,CLNMN-A,0.01,36.6,0.00,Percent,0.00,Yes,36.60,Yes,No,CLN,CTM,PAULGAGN,,11/2/2020
"4,033",,,Clean countertop - tile,0.00,Average,1.00,2.06,0.00,2.06,SF,,Replace,0.60,0.34,1.10,0.02,0.00,0.00,CLNMN-A,0.00,2.48,0.00,Percent,0.00,Yes,2.48,Yes,No,CLN,CTTL,PAULGAGN,,11/2/2020
"4,034",,,Clean countertop - tile - Light,0.00,Average,1.00,1.58,0.00,1.58,SF,,Replace,0.46,0.26,0.84,0.02,0.00,0.00,CLNMN-A,0.00,1.9,0.00,Percent,0.00,Yes,1.90,Yes,No,CLN,CTTL-,PAULGAGN,,11/2/2020
"4,035",,,Clean countertop - tile - Heavy,0.00,Average,1.00,2.89,0.00,2.89,SF,,Replace,0.84,0.48,1.54,0.03,0.00,0.00,CLNMN-A,0.00,3.47,0.00,Percent,0.00,Yes,3.47,Yes,No,CLN,CTTL+,PAULGAGN,,11/2/2020
"4,036",,,Corrosion mitigation of countertop - tile,0.00,Average,1.00,1.58,0.00,1.58,SF,,Replace,0.46,0.26,0.84,0.02,0.00,0.00,CLNMN-A,0.00,1.9,0.00,Percent,0.00,Yes,1.90,Yes,No,CLN,CTTLM,PAULGAGN,,11/2/2020
"4,037",,,Clean crown molding,0.00,Average,0.00,0.00,0.00,0.84,LF,,Replace,0.24,0.14,0.45,0.01,0.00,0.00,CLNMN-A,0.00,0,0.00,Percent,0.00,Yes,0.00,Yes,No,CLN,CWN,PAULGAGN,,11/2/2020
"4,038",,,Clean crown molding - Heavy,0.00,Average,0.00,0.00,0.00,1.20,LF,,Replace,0.35,0.20,0.64,0.01,0.00,0.00,CLNMN-A,0.00,0,0.00,Percent,0.00,Yes,0.00,Yes,No,CLN,CWN+,PAULGAGN,,11/2/2020
"4,039",,,Cold air return cover - Detach & reset,0.00,Average,1.00,17.89,0.00,17.89,EA,,Replace,6.28,3.31,8.30,0.00,0.00,0.00,CLNMN-A,0.00,21.47,0.00,Percent,0.00,Yes,21.47,Yes,No,CLN,DCCARS,PAULGAGN,,11/2/2020
"4,040",,,Heat/AC register - Mechanically attached - Detach & reset,0.00,Average,1.00,13.10,0.00,13.10,EA,,Replace,4.60,2.42,6.08,0.00,0.00,0.00,CLNMN-A,0.00,15.72,0.00,Percent,0.00,Yes,15.72,Yes,No,CLN,DCREGRS,PAULGAGN,,11/2/2020
"4,041",,,Heat/AC register - Floor register - Detach & reset,0.00,Average,1.00,4.07,0.00,4.07,EA,,Replace,1.43,0.75,1.89,0.00,0.00,0.00,CLNMN-A,0.00,4.89,0.00,Percent,0.00,Yes,4.89,Yes,No,CLN,DCRGFRS,PAULGAGN,,11/2/2020
"4,042",,,Clean ductwork - Exterior (per LF),0.00,Average,1.00,8.13,0.00,8.13,LF,,Replace,2.38,1.36,4.38,0.01,0.00,0.00,CLNMN-A,0.00,9.75,0.00,Percent,0.00,Yes,9.75,Yes,No,CLN,DCTLF,PAULGAGN,,11/2/2020
"4,043",,,Clean ductwork - Exterior (per ROOM),0.00,Average,1.00,60.75,0.00,60.75,EA,,Replace,17.78,10.17,32.67,0.13,0.00,0.00,CLNMN-A,0.01,72.92,0.00,Percent,0.00,Yes,72.92,Yes,No,CLN,DCTRM,PAULGAGN,,11/2/2020
"4,044",,,Clean ductwork - Interior (PER REGISTER),0.00,Average,1.00,52.90,0.00,52.90,EA,,Replace,10.70,5.63,14.14,0.10,15.75,6.58,CLNMN-A,0.01,63.49,0.00,Percent,0.00,Yes,63.49,Yes,No,CLN,DCTV,PAULGAGN,,11/2/2020
"4,045",,,Clean ductwork - Interior - Heavy clean (PER REGISTER),0.00,Average,1.00,60.74,0.00,60.74,EA,,Replace,14.26,7.51,18.85,0.10,20.02,0.00,CLNMN-A,0.01,72.89,0.00,Percent,0.00,Yes,72.89,Yes,No,CLN,DCTV+,PAULGAGN,,11/2/2020
"4,046",,,Hydroxyl generator - odor counteractant - 2 optics,0.00,Average,1.00,180.00,0.00,180.00,DA,,Replace,0.00,0.00,0.00,0.00,180.00,0.00,None,0.00,216,0.00,Percent,0.00,Yes,216.00,Yes,No,CLN,DODHY,PAULGAGN,,11/2/2020
"4,047",,,Hydroxyl generator - odor counteractant - 3 optics,0.00,Average,1.00,238.00,0.00,238.00,DA,,Replace,0.00,0.00,0.00,0.00,238.00,0.00,None,0.00,285.6,0.00,Percent,0.00,Yes,285.60,Yes,No,CLN,DODHY>,PAULGAGN,,11/2/2020
"4,048",,,Nano-deodorization - per cubic foot,0.00,Average,0.00,0.00,0.00,0.00,CF,,Replace,0.00,0.00,0.00,0.00,0.00,0.00,None,0.00,0,0.00,Percent,0.00,Yes,0.00,Yes,No,CLN,DODNAN,PAULGAGN,,11/2/2020
"4,049",,,Deodorize building - Hot thermal fog,0.00,Average,0.00,0.00,0.00,0.12,CF,,Replace,0.03,0.02,0.06,0.00,0.01,0.00,CLNMN-A,0.00,0,0.00,Percent,0.00,Yes,0.00,Yes,No,CLN,DODR,PAULGAGN,,11/2/2020
"4,050",,,Solid odor counteractant - crystal or solid block,0.00,Average,1.00,30.97,0.00,30.97,DA,,Replace,5.87,3.36,10.78,10.96,0.00,0.00,CLNMN-A,0.88,38.23,0.00,Percent,0.00,Yes,38.23,Yes,No,CLN,DODRCRY,PAULGAGN,,11/2/2020
"4,051",,,Deodorize building - Ozone & hydroxyl treatment,0.00,Average,0.00,0.00,0.00,0.06,CF,,Replace,0.01,0.01,0.02,0.00,0.02,0.00,CLNMN-A,0.00,0,0.00,Percent,0.00,Yes,0.00,Yes,No,CLN,DODRHZ,PAULGAGN,,11/2/2020
"4,052",,,Vapor odor-counteractant membrane - per 24 hrs,0.00,Average,1.00,6.47,0.00,6.47,DA,,Replace,0.00,0.00,0.00,6.47,0.00,0.00,None,0.52,8.39,0.00,Percent,0.00,Yes,8.39,Yes,No,CLN,DODRM,PAULGAGN,,11/2/2020
"4,053",,,Vapor odor-counteractant system - large - per 24 hrs,0.00,Average,1.00,98.35,0.00,98.35,DA,,Replace,9.78,5.60,17.97,0.00,65.00,0.00,CLNMN-A,0.00,118.03,0.00,Percent,0.00,Yes,118.03,Yes,No,CLN,DODRME>,PAULGAGN,,11/2/2020
"4,054",,,Vapor odor-counteractant system - small - per 24 hrs,0.00,Average,1.00,65.49,0.00,65.49,DA,,Replace,9.78,5.60,17.97,10.21,21.93,0.00,CLNMN-A,0.82,79.57,0.00,Percent,0.00,Yes,79.57,Yes,No,CLN,DODRMEM,PAULGAGN,,11/2/2020
"4,055",,,Deodorize building - Ozone treatment,0.00,Average,0.00,0.00,0.00,0.05,CF,,Replace,0.01,0.01,0.02,0.00,0.01,0.00,CLNMN-A,0.00,0,0.00,Percent,0.00,Yes,0.00,Yes,No,CLN,DODROZ,PAULGAGN,,11/2/2020
"4,056",,,Apply odor counteractant - liquid spray,0.00,Average,1.00,0.44,0.00,0.44,SF,,Replace,0.15,0.08,0.20,0.01,0.00,0.00,CLNMN-A,0.00,0.52,0.00,Percent,0.00,Yes,0.52,Yes,No,CLN,DODRSP,PAULGAGN,,11/2/2020
"4,057",,,Clean door (per side),0.00,Average,1.00,13.73,0.00,13.73,EA,,Replace,3.97,2.27,7.30,0.19,0.00,0.00,CLNMN-A,0.02,16.49,0.00,Percent,0.00,Yes,16.49,Yes,No,CLN,DOR,PAULGAGN,,11/2/2020
"4,058",,,Clean door - with detail (per side),0.00,Average,1.00,20.56,0.00,20.56,EA,,Replace,5.96,3.41,10.95,0.24,0.00,0.00,CLNMN-A,0.02,24.7,0.00,Percent,0.00,Yes,24.70,Yes,No,CLN,DOR+,PAULGAGN,,11/2/2020
