Code,Description,Tax Status,Contractor Supplied,Quantity,Unit,Unit Price,Total,Request third-party pricing
MSKWHDOR,Access door - water heater in mobile home - aluminum,Taxable,Yes,1.000017176,EA,232.886,232.89,
MTLABLT1/2,"Wedge anchor bolt - 1/2"" X 5 1/2"" w/nut & washer - qty. 25",Taxable,Yes,0.040081695,BX,39.17,1.57,
MTLABLT1/2>,"Wedge anchor bolt - 1/2"" X 8 1/2"" w/nut & washer - qty. 25",Taxable,Yes,0.039940828,BX,60.84,2.43,
MTLABLT3/8,"Wedge anchor bolt - 3/8"" X 4"" w/nut & washer - qty. 50",Taxable,Yes,0.020112423,BX,38.782,0.78,
MTLABLT5/8,"Wedge anchor bolt - 5/8"" X 6"" w/nut & washer - qty. 25",Taxable,Yes,0.039992028,BX,75.265,3.01,
MTLABLT5/8>,"Wedge anchor bolt - 5/8"" X 8 1/2"" w/nut & washer - qty. 25",Taxable,Yes,0.040034162,BX,93.67,3.75,
MTLASHD,"Ash dump door (clean-out) - 12"" x 12"" cast iron",Taxable,Yes,1,EA,90.56,90.56,
MTLFSTNRS,"Metal fasteners - wood/metal frames neo-washer 2"" (1000 ct)",Taxable,Yes,0.099998872,BX,99.41,9.94,
MTLLADDER,Ladder - steel fabricated - wall mtd.,Taxable,Yes,37.03703584,LF,65.863,"2,439.37*",
MTLPLANTLIN,"Plant-box liner - 5' long x 20"" wide",Taxable,Yes,0.200026462,EA,122.023,24.41*,
MTLPNLR-,"Metal roofing - Ribbed - 29 ga. - up to 1"" rib",Taxable,Yes,35.71388303,SF,2.205,78.75*,
MTLPNLRA,"Metal roofing - Ribbed - 29 ga. - up to 1"" galvanized -G-40",Taxable,Yes,1424.411147,SF,2.106,"2,999.81",
NAIL1.25RF,"1 1/4"" roofing nails, (based on 50 lb box)",Taxable,Yes,7.225257095,LB,2.104,15.20*,
NAIL1.5PF,"1 1/2"" plastic-flange nails for powder actuated gun",Taxable,Yes,1,EA,0.57,0.57,
NAIL1.5RF,"1 1/2"" roofing nails, (based on 50 lb box)",Taxable,Yes,0.008956863,LB,2.788,0.02*,
NAIL10DJH,"10d 1 1/2"" joist hanger nails, 1 lb box, approx 150 count",Taxable,Yes,0.891000745,LB,4.8,4.28*,
NAIL10F,10d finish nails,Taxable,Yes,1.655682967,LB,2.8,4.64*,
NAIL16D,16d nails for nail gun - 2000 count box,Taxable,Yes,1.153445333,BX,59.867,69.05*,
NAIL16G,"16d galvanized nails, (based on 50 lb box)",Taxable,Yes,6.423215989,LB,2.593,16.66*,
NAIL2GS,"7/16"" crown, 16 gauge galv. staple for air gun, 10,000 count",Taxable,Yes,0.01059568,BX,65.854,0.70*,
NAIL2PA,"2""- 2 1/2"" concrete nails for powder actuated gun",Taxable,Yes,1,EA,0.18,0.18,
NAIL2PAS,Concrete nail powder cartridges,Taxable,Yes,2,EA,0.1,0.2,
NAIL4F,4d finish nails (based on 5 lb box),Taxable,Yes,0.664442415,LB,3.098,2.06*,
NAIL4G,4d galvanized nails,Taxable,Yes,0.224752577,LB,4.4,0.99*,
NAIL6F,6d finish nails (based on 5 lb box),Taxable,Yes,21.15469547,LB,3.44,72.77*,
NAIL6SS,6d stainless steel siding nails,Taxable,Yes,0.016982523,LB,7.4,0.13*,
NAIL8D,"8d smooth box nails, (based on 50 lb box)",Taxable,Yes,0.139033955,LB,1.366,0.19,
NAIL8G,"8d galvanized nails, (based on 50 lb box)",Taxable,Yes,12.0901953,LB,2.391,28.91,
NAIL8S,"1/4"" crown, 18 gauge staples for air gun, approx 5000 count",Taxable,Yes,0.267564013,BX,33.53,8.97*,
NUT1/2Z,"Nut - 1/2"" - zinc coated - box 100",Taxable,Yes,0.053333642,BX,26.907,1.44*,
ORICOR,"Ornamental iron corbel - 8""",Taxable,Yes,1,EA,45,45,
ORICRES,Ornamental iron cresting,Taxable,Yes,1,LF,29,29,
ORICRES+,Ornamental iron cresting - High grade,Taxable,Yes,1,LF,55.48,55.48,
ORIDORS,Ornamental iron - Security door (lt.ga.steel tube) - 3068,Taxable,Yes,1,EA,251.65,251.65,
ORIDORS+,Ornamental iron - Security door (steel/cast iron) - 3068,Taxable,Yes,1,EA,600,600,
ORIDORS++,Ornamental iron - Prem. security door (steel/cast iron)-3068,Taxable,Yes,1,EA,904.68,904.68,
ORIFEN4,Ornamental iron fencing - 4' high,Taxable,Yes,0.999846571,LF,20.755,20.75*,
ORIFEN4+,Ornamental iron fencing - 4' high - High grade,Taxable,Yes,1.000047071,LF,35,35,
ORIFEN6,Ornamental iron fencing - 6' high,Taxable,Yes,1.000023014,LF,29.011,29.01,
ORIFEN6+,Ornamental iron fencing - 6' high - High grade,Taxable,Yes,0.999931026,LF,47.195,47.19*,
ORIFEN8,Ornamental iron fencing - 8' high,Taxable,Yes,0.999904233,LF,36.27,36.27,
ORIFEN8+,Ornamental iron fencing - 8' high - High grade,Taxable,Yes,0.999938081,LF,56.64,56.64,
ORIGRIL,Ornamental security grill w/twisted pickets,Taxable,Yes,1,SF,10.4,10.4,
ORIGRIL-,Ornamental security grill w/straight pickets,Taxable,Yes,0.999735869,SF,7.572,7.57,
ORIGRILQRD,Ornamental security grill - window quick release device kit,Taxable,Yes,1,EA,52.11,52.11,
ORIORGT,Orn. iron gate with hinges & latch - 3'-4' wide x 3'-4' high,Taxable,Yes,0.999982302,EA,226.014,226.01,
ORIORGT6,Orn. iron gate with hinges & latch - 5'-6' wide x 3'-4' high,Taxable,Yes,0.999991791,EA,243.622,243.62,
ORIORGT6>,Orn. iron gate with hinges & latch - 5'-6' wide x 5'-6' high,Taxable,Yes,1.000003385,EA,295.419,295.42,
ORIORGT6>>,Orn. iron gate with hinges & latch - 5'-6' wide x 7'-8' high,Taxable,Yes,1,EA,435,435,
ORIORGT>,Orn. iron gate with hinges & latch - 3'-4' wide x 5'-6' high,Taxable,Yes,1,EA,274.1,274.1,
ORIORGT>>,Orn. iron gate with hinges & latch - 3'-4' wide x 7'-8' high,Taxable,Yes,1,EA,320,320,
ORIORGTR,"Orn. iron rolling/sliding gate (incl. track, hardware, etc.)",Taxable,Yes,1,SF,24.35,24.35,
ORIORGTR+,Orn. iron rolling/sliding gate- High grade (incl all hdware),Taxable,Yes,1,SF,44.53,44.53,
ORIORP,"Ornamental iron fence post - 2"" x 2"" x 6'",Taxable,Yes,0.999959573,EA,36.2,36.2,
ORIORP4,"Ornamental iron fence post - 4"" x 4"" x 6'",Taxable,Yes,0.999985031,EA,110.44,110.44,
ORIORP4>,"Ornamental iron fence post - 4"" x 4"" x 9'",Taxable,Yes,0.999989467,EA,182.25,182.25,
ORIORP4>>,"Ornamental iron fence post - 4"" x 4"" x 12'",Taxable,Yes,0.999984975,EA,220,220,
ORIORP6,"Ornamental iron fence post - 6"" x 6"" x 7'",Taxable,Yes,0.999990081,EA,194.22,194.22,
ORIORP6>,"Ornamental iron fence post - 6"" x 6"" x 9'",Taxable,Yes,0.999992216,EA,250.55,250.55,
ORIORP6>>,"Ornamental iron fence post - 6"" x 6"" x 12'",Taxable,Yes,0.999987436,EA,266,266,
ORIORP>,"Ornamental iron fence post - 2"" x 2"" x 8'",Taxable,Yes,0.999962693,EA,39.85,39.85,
ORIORP>>,"Ornamental iron fence post - 2"" x 2"" x 12'",Taxable,Yes,0.999950915,EA,57,57,
ORIORSP,"Ornamental iron rail w/straight pickets - 36"" high",Taxable,Yes,0.999859758,LF,19.41,19.41,
ORIORTP,"Ornamental iron rail w/twisted pickets - 36"" high",Taxable,Yes,0.99987023,LF,21,21,
PLABMIX,Plaster - base coat mix (80 lb bag),Taxable,Yes,0.074088422,BG,31.321,2.32*,
PLAFMIX,Plaster - finish coat mix (80 lb bag),Taxable,Yes,0.976169354,BG,31.988,31.23*,
PLAGYPP,Gypsum plaster mix (100 lb bag),Taxable,Yes,2.844438723,BG,44.98,127.94*,
PLALATH,Metal lath for plaster application,Taxable,Yes,87.27614315,SF,0.474,41.37,
PLAMED,Ceiling medallion - molded polymer,Taxable,Yes,0.999998566,EA,106.8,106.8,
PLAS4ML,"Plastic, 4 mil - 12' x 100' roll",Taxable,Yes,0.002144452,RL,62.135,0.13*,
PLMAAV,"Air admittance valve - 1.5"" to 2""",Taxable,Yes,1.000068149,EA,25.883,25.88,
PLMAAV>,"Air admittance valve - 3"" to 4""",Taxable,Yes,1.000021128,EA,53.45,53.45,
PLMACID+3,"Acid waste pipe - 3"" polyvinylidene fluoride pipe",Taxable,Yes,1.02039552,LF,102.45,104.54*,
PLMACID3,"Acid waste pipe - 3"" polypropylene",Taxable,Yes,1.020367761,LF,25.501,26.02*,
PLMACIDF+3,"Acid waste pipe fitting - 3"" polyvinylidene fluoride",Taxable,Yes,0.199997522,EA,210.255,42.05,
PLMACIDF3,"Acid waste pipe fitting - 3"" polypropylene",Taxable,Yes,0.199992081,EA,75.551,15.11,
PLMACIDPT,P-trap assembly for acid waste piping - PVDF pipe,Taxable,Yes,1,EA,322.5,322.5,
PLMACIDTNK,Acid waste neutralization tank - 600 gallon,Taxable,Yes,1,EA,5055.4,"5,055.40",
PLMAIRCOOL,Compressed-air aftercooler,Taxable,Yes,1.000002343,EA,417.65,417.65,
PLMAIRD1,Dental/Medical air compressor - 1 HP,Taxable,Yes,1.000002343,EA,795,795,
PLMAIRDR,Compressed-air drain valve,Taxable,Yes,0.025008046,EA,65,1.63*,
PLMAIRDRY,Compressed-air dryer - refrigerated air dryer,Taxable,Yes,1.000002343,EA,738.456,738.46,
PLMAIRFLTR,Compressed-air filter,Taxable,Yes,0.008336015,EA,198,1.65*,
PLMAIROIL,Oil/air separator for compressed-air systems,Taxable,Yes,0.008336015,EA,198.6,1.66*,
PLMAWSV,"Automatic water shut-off valve - up to 1""",Taxable,Yes,1,EA,560.45,560.45,
PLMBFAU,Bidet - faucet w/ fittings - Average grade,Taxable,Yes,1,EA,220.14,220.14,
PLMBFAU+,Bidet - faucet w/fittings - High grade,Taxable,Yes,1.000005942,EA,322.128,322.13,
PLMBFAU++,Bidet - faucet w/fittings - Premium grade,Taxable,Yes,1,EA,587.97,587.97,
PLMBFCV8,"Backflow preventer - single check valve - 8""",Taxable,Yes,1,EA,336.53,336.53,
PLMBFLOW>,Commercial backflow preventer - 2 shut off valves,Taxable,Yes,1,EA,5801.43,"5,801.43",
PLMBFP10,"Backflow preventer - UL approved, 10""",Taxable,Yes,1,EA,14886,"14,886.00",
PLMBFP2,"Backflow preventer - UL approved, 2 1/2""",Taxable,Yes,1,EA,2711.34,"2,711.34",
PLMBFP4,"Backflow preventer - UL approved, 4""",Taxable,Yes,2,EA,3396.08,"6,792.16",
PLMBFP6,"Backflow preventer - UL approved, 6""",Taxable,Yes,1,EA,5828.75,"5,828.75",
PLMBFP8,"Backflow preventer - UL approved, 8""",Taxable,Yes,2,EA,9882.75,"19,765.50",
PLMBFPD1,"Backflow preventer - 1"" - Dual check valve",Taxable,Yes,1,EA,133.4,133.4,
PLMBFPD1<,"Backflow preventer - 3/4"" - Dual check valve",Taxable,Yes,1,EA,120,120,
PLMBFPRP,Backflow preventer - reduced pressure valve assembly,Taxable,Yes,1.000014058,EA,292.63,292.63,
PLMBFV3,"Butterfly valve - 3"" - electric actuated - 150psi",Taxable,Yes,1,EA,1192.99,"1,192.99",
PLMBFV4,"Butterfly valve - 4"" - electric actuated - 150psi",Taxable,Yes,0.99999745,EA,1568.364,"1,568.36",
PLMBFV6,"Butterfly valve - 6"" - electric actuated - 150psi",Taxable,Yes,0.999998477,EA,1970.373,"1,970.37",
PLMBFV8,"Butterfly valve - 8"" - electric actuated - 150psi",Taxable,Yes,1,EA,3153.88,"3,153.88",
PLMBID,Bidet,Taxable,Yes,0.999996067,EA,288.23,288.23,
PLMBID+,Bidet - High grade,Taxable,Yes,0.9999975,EA,466.8,466.8,
PLMBOWLBLTS,Brass bolts used to secure bowl to the floor - two,Taxable,Yes,12.9996166,EA,4.263,55.42,
PLMBP1,"Black pipe, 1"" schedule 40",Taxable,Yes,53.42924595,LF,2.98,159.22,
PLMBP1/2,"Black pipe, 1/2"" schedule 40",Taxable,Yes,1.018498418,LF,1.7,1.73,
PLMBP1/2F,"Black pipe, 1/2"" - fittings",Taxable,Yes,0.099812845,EA,2.69,0.27,
PLMBP1/2H,"Black pipe, 1/2"" - hanger",Taxable,Yes,0.199945511,EA,1.303,0.26,
PLMBP1F,"Black pipe, 1"" - fittings",Taxable,Yes,0.100057956,EA,5.355,0.54,
PLMBP1H,"Black pipe, 1"" - hanger",Taxable,Yes,0.200101682,EA,1.915,0.38,
PLMBP2,"Black pipe, 2"" schedule 40",Taxable,Yes,1.019969275,LF,6.4,6.53,
PLMBP2F,"Black pipe, 2"" - fittings",Taxable,Yes,0.099956989,EA,11.78,1.18,
PLMBP2H,"Black pipe, 2"" - hanger",Taxable,Yes,0.299894399,EA,2.248,0.67,
PLMBP3,"Black pipe, 3"" schedule 40",Taxable,Yes,1.020671805,LF,11.93,12.18*,
PLMBP3/4,"Black pipe, 3/4"" schedule 40",Taxable,Yes,1.020894811,LF,2.19,2.24*,
PLMBP3/4F,"Black pipe, 3/4"" - fittings",Taxable,Yes,0.100047691,EA,3.53,0.35,
PLMBP3/4H,"Black pipe, 3/4"" - hanger",Taxable,Yes,0.199961925,EA,1.51,0.3,
PLMBP3F,"Black pipe, 3"" - fittings",Taxable,Yes,0.100025837,EA,49.83,4.98,
PLMBP3H,"Black pipe, 3"" - hanger",Taxable,Yes,0.100025837,EA,3.79,0.38,
PLMBP4,"Black pipe, 4"" schedule 40",Taxable,Yes,13.31445798,LF,17.39,231.54*,
PLMBP4F,"Black pipe, 4"" - fittings",Taxable,Yes,6.3667111,EA,72.98,464.64*,
PLMBP4H,"Black pipe, 4"" - hanger",Taxable,Yes,0.099998832,EA,4.774,0.48,
PLMBP6,"Black steel pipe 6""x 0.188 wall thickness",Taxable,Yes,1,LF,29.44,29.44,
PLMBV1,"In-line ball valve - 1"" - brass",Taxable,Yes,8.033371531,EA,29.119,233.92*,
PLMBV1/2,"In-line ball valve - 1/2"" - brass",Taxable,Yes,1.000153633,EA,13.018,13.02,
PLMBV2,"In-line ball valve - 2"" - brass",Taxable,Yes,1.000172247,EA,80.344,80.36*,
PLMBV3,"In-line ball valve - 3"" - brass",Taxable,Yes,1.000008815,EA,340.327,340.33,
PLMBV3/4,"In-line ball valve - 3/4"" - brass",Taxable,Yes,49.03341398,EA,17.089,837.93*,
PLMBV3/4E,"In-line ball valve - 3/4"" - electronic (smart home comp.)",Taxable,Yes,1,EA,240,240,
PLMBV4,"In-line ball valve - 4"" - brass",Taxable,Yes,0.999997534,EA,405.531,405.53,
PLMBV5/8,"In-line ball valve - 5/8"" - brass",Taxable,Yes,1,EA,14.4,14.4,
PLMBWV4,"Backwater valve - 4""",Taxable,Yes,1.000093589,EA,53.425,53.43,
PLMBWV6,"Backwater valve - 6""",Taxable,Yes,0.999992575,EA,269.372,269.37,
PLMCAP,Gas/water line cap/plug,Taxable,Yes,1,EA,1.21,1.21,
PLMCAPC,Water line copper cap/plug,Taxable,Yes,1,EA,1.65,1.65,
PLMCF,Claw-foot tub,Taxable,Yes,1,EA,1634,"1,634.00",
PLMCF+,Claw-foot tub - High grade,Taxable,Yes,1,EA,2770,"2,770.00",
PLMCF-,Claw-foot tub - Standard grade,Taxable,Yes,1,EA,1120,"1,120.00",
PLMCFCR,Claw-foot shower curtain surround,Taxable,Yes,1,EA,173.97,173.97,
PLMCFCR+,Claw-foot shower curtain surround - High grade,Taxable,Yes,1,EA,250.18,250.18,
PLMCFCR-,Claw-foot shower curtain surround - Standard grade,Taxable,Yes,1,EA,103.95,103.95,
PLMCFFAU,Claw-foot tub faucet,Taxable,Yes,1,EA,212,212,
PLMCFFAU+,Claw-foot tub faucet - High grade,Taxable,Yes,1,EA,405,405,
PLMCFFAU-,Claw-foot tub faucet - Standard grade,Taxable,Yes,1,EA,115,115,
PLMCFFAUH,Claw-foot tub faucet w/hand-held shower,Taxable,Yes,1,EA,467,467,
PLMCFFAUH+,Claw-foot tub faucet w/hand-held shower - High grade,Taxable,Yes,1,EA,765,765,
PLMCFFAUH-,Claw-foot tub faucet w/hand-held shower - Standard grade,Taxable,Yes,1,EA,298,298,
PLMCFFAUS,Claw-foot tub faucet with shower,Taxable,Yes,1,EA,595,595,
PLMCFFAUS+,Claw-foot tub faucet with shower - High grade,Taxable,Yes,1,EA,930,930,
PLMCFFAUS-,Claw-foot tub faucet with shower - Standard grade,Taxable,Yes,1,EA,398,398,
PLMCFSL,Claw-foot tub supply lines,Taxable,Yes,1,EA,191.59,191.59,
PLMCFSL+,Claw-foot tub supply lines - High grade,Taxable,Yes,1,EA,320,320,
PLMCFSL-,Claw-foot tub supply lines - Standard grade,Taxable,Yes,1,EA,71.98,71.98,
PLMCFWO,Claw-foot tub waste & overflow drain,Taxable,Yes,1,EA,214,214,
PLMCFWO+,Claw-foot tub waste & overflow drain - High grade,Taxable,Yes,1,EA,245,245,
PLMCFWO-,Claw-foot tub waste & overflow drain - Standard grade,Taxable,Yes,1,EA,164.33,164.33,
PLMCHECK,"1-1/2"" check valve - brass",Taxable,Yes,3.000044919,EA,42.106,126.32,
PLMCHV1.25,"Swing check valve - brass - 1 1/4""",Taxable,Yes,1.000185288,EA,26.985,26.99,
PLMCHV3/4,"Swing check valve - brass - 3/4""",Taxable,Yes,0.999811593,EA,15.923,15.92,
PLMCI1-1/2,"Cast iron pipe (no-hub), 1 1/2""",Taxable,Yes,1.020716941,LF,11.559,11.80*,
PLMCI1-1/2C,"Cast iron pipe (no-hub), 1 1/2"" - clamps",Taxable,Yes,0.20006052,EA,2.795,0.56,
PLMCI1-1/2F,"Cast iron pipe (no-hub), 1 1/2"" - fittings",Taxable,Yes,0.10003026,EA,12.02,1.2,
PLMCI12,"Ductile iron pipe - 12"" pipe",Taxable,Yes,2.040772183,LF,52.962,108.08*,
PLMCI12C,"Ductile iron pipe (no-hub) 12"" - clamps",Taxable,Yes,0.199989915,EA,13.21,2.64,
PLMCI12F,"Ductile iron pipe (no-hub) 12"" fittings",Taxable,Yes,0.099994957,EA,19.581,1.96,
PLMCI2,"Cast iron pipe (no-hub), 2""",Taxable,Yes,1.02066359,LF,11.586,11.83*,
PLMCI2C,"Cast iron pipe (no-hub), 2"" - clamps",Taxable,Yes,0.200050064,EA,3.45,0.69,
PLMCI2F,"Cast iron pipe (no-hub), 2"" - fittings",Taxable,Yes,0.100025032,EA,12.741,1.27,
PLMCI3,"Cast iron pipe (no-hub), 3""",Taxable,Yes,1.02032419,LF,14.845,15.15*,
PLMCI3C,"Cast iron pipe (no-hub), 3"" - clamps",Taxable,Yes,0.199983541,EA,4.318,0.86,
PLMCI3F,"Cast iron pipe (no-hub), 3"" - fittings",Taxable,Yes,0.099991771,EA,17.199,1.72,
PLMCI4,"Cast iron pipe (no-hub), 4""",Taxable,Yes,1.020382709,LF,18.181,18.55*,
PLMCI4C,"Cast iron pipe (no-hub), 4"" - clamps",Taxable,Yes,0.199995011,EA,4.865,0.97,
PLMCI4F,"Cast iron pipe (no-hub), 4"" - fittings",Taxable,Yes,1.100014633,EA,21.555,23.71,
PLMCI6,"Cast iron pipe (no-hub), 6""",Taxable,Yes,21.42847087,LF,28.556,611.91*,
PLMCI6C,"Cast iron pipe (no-hub), 6"" - clamps",Taxable,Yes,0.199980897,EA,13.759,2.75,
PLMCI6F,"Cast iron pipe (no-hub), 6"" - fittings",Taxable,Yes,4.102995128,EA,55.43,227.43*,
PLMCI8,"Cast iron pipe (no-hub), 8""",Taxable,Yes,27.30390898,LF,62.962,"1,719.11*",
PLMCI8C,"Cast iron pipe (no-hub), 8"" - clamps",Taxable,Yes,0.199992167,EA,18.981,3.8,
PLMCI8F,"Cast iron pipe (no-hub), 8"" - fittings",Taxable,Yes,0.099996084,EA,121,12.1,
PLMCO6,"Cast-iron cleanout - Wye combo - 6""",Taxable,Yes,1.000002969,EA,115,115,
PLMCO6HUB,"Cast-iron hub connectors - 6""",Taxable,Yes,3.00301192,EA,8.851,26.58*,
PLMCONWASTE,"1 1/2"", 20 gauge, end joint continuous waste",Taxable,Yes,5.999942503,EA,17.913,107.48,
PLMCP1,"Copper pipe, 1""",Taxable,Yes,90.47812761,LF,8.342,754.77*,
PLMCP1-1/2,"Copper pipe, 1 1/2""",Taxable,Yes,314.9922151,LF,16.427,"5,174.38*",
PLMCP1-1/2F,"Copper pipe, 1 1/2"" - fittings",Taxable,Yes,122.3371363,EA,19.686,"2,408.33*",
PLMCP1-1/2H,"Copper pipe, 1 1/2"" - hanger",Taxable,Yes,0.125004823,EA,2.77,0.35*,
PLMCP1-1/4F,"Copper pipe, 1 1/4"" - fittings",Taxable,Yes,0.124986201,EA,13.662,1.71*,
PLMCP1-1/4H,"Copper pipe, 1 1/4"" - hanger",Taxable,Yes,0.124986201,EA,2.21,0.28*,
PLMCP1-1/4M,"Copper pipe, 1 1/4"" - type M",Taxable,Yes,1.020295518,LF,10.013,10.22*,
PLMCP1/2,"Copper pipe, 1/2""",Taxable,Yes,2612.045255,LF,2.62,"6,843.56*",
PLMCP1/2F,"Copper pipe, 1/2"" - fittings",Taxable,Yes,384.8373541,EA,2.714,"1,044.45*",
PLMCP1/2H,"Copper pipe, 1/2"" - hanger",Taxable,Yes,1.375066264,EA,1.59,2.19,
PLMCP1/4,"Copper pipe, 1/4""",Taxable,Yes,2209.445635,LF,2.278,"5,033.12*",
PLMCP1/4F,"Copper pipe, 1/4"" - fittings",Taxable,Yes,691.8788998,EA,5.01,"3,466.31*",
PLMCP1F,"Copper pipe, 1"" - fittings",Taxable,Yes,32.67812924,EA,10.792,352.66*,
PLMCP1H,"Copper pipe, 1"" - hanger",Taxable,Yes,0.125003144,EA,1.99,0.25*,
PLMCP2,"Copper pipe, 2""",Taxable,Yes,1.047501425,LF,21.646,22.67*,
PLMCP2-1/2F,"Copper pipe, 2 1/2"" - fittings",Taxable,Yes,0.124991614,EA,60.914,7.61*,
PLMCP2-1/2H,"Copper pipe, 2 1/2"" - hanger",Taxable,Yes,0.124991614,EA,4.78,0.60*,
PLMCP2-1/2M,"Copper pipe, 2 1/2"" - type M",Taxable,Yes,1.020339705,LF,29.44,30.04*,
PLMCP2F,"Copper pipe, 2"" - fittings",Taxable,Yes,0.124986507,EA,24.55,3.07*,
PLMCP2H,"Copper pipe, 2"" - hanger",Taxable,Yes,0.124986507,EA,2.93,0.37*,
PLMCP3,"Copper pipe, 3"" - type L",Taxable,Yes,1.020346359,LF,45.816,46.75*,
PLMCP3/4,"Copper pipe, 3/4""",Taxable,Yes,891.7146426,LF,3.998,"3,565.08*",
PLMCP3/4F,"Copper pipe, 3/4"" - fittings",Taxable,Yes,284.1023214,EA,4.03,"1,144.93*",
PLMCP3/4H,"Copper pipe, 3/4"" - hanger",Taxable,Yes,1.375007008,EA,1.66,2.28*,
PLMCP3/8,"Copper pipe, 3/8""",Taxable,Yes,520.5652656,LF,3.352,"1,744.93*",
PLMCP3/8F,"Copper pipe, 3/8"" - fittings",Taxable,Yes,194.0803487,EA,4.29,832.6,
PLMCP3/8H,"Copper pipe, 3/8"" - hanger",Taxable,Yes,0.250162142,EA,1.273,0.32,
PLMCP3F,"Copper pipe, 3"" - fitting - elbow",Taxable,Yes,0.24998805,EA,85.43,21.36,
PLMCP3H,"Copper pipe, 3"" - hanger",Taxable,Yes,0.24998805,EA,5.55,1.39,
PLMCP3M,"Copper pipe, 3"" - type M",Taxable,Yes,1.02037242,LF,41.669,42.52*,
PLMCP4F,"Copper pipe, 4"" - fittings",Taxable,Yes,0.125003234,EA,137.73,17.22*,
PLMCP4H,"Copper pipe, 4"" - hanger",Taxable,Yes,0.125003234,EA,7.22,0.90*,
PLMCP4M,"Copper pipe, 4"" - type M",Taxable,Yes,1.02043456,LF,68.256,69.65*,
PLMCPC1/4,"Copper pipe coil - 1/4"" - 50'",Taxable,Yes,206.9418703,EA,73.055,"15,118.14*",
PLMCPUMP<,Circulator pump - cast iron - 1/6 HP,Taxable,Yes,1.000011914,EA,405.99,405.99,
PLMCPUMP<+,Circulator pump - bronze - 1/6 HP,Taxable,Yes,1.000004813,EA,799.096,799.1,
PLMCPUMP<<,Circulator pump - cast iron - 1/25 HP - w/integ. check valve,Taxable,Yes,1.000023725,EA,197.05,197.05,
PLMCPUMP>,Circulator pump - cast iron - 20 HP,Taxable,Yes,1,EA,3853.69,"3,853.69",
PLMCPUMPFL,"Pump flange connectors - iron - up to 1 1/2"" diam - per pair",Taxable,Yes,2.000035639,EA,13.695,27.39,
PLMCPUMPFLB,"Pump flange connectors - bronze - to 1 1/2"" diam - per pair",Taxable,Yes,1.000004813,EA,31.99,31.99,
PLMCPVC,"CPVC pipe - corrosion resistant - 2""",Taxable,Yes,0.136778116,LF,5.922,0.81*,
PLMCPVC1.5,"CPVC pipe 1-1/2"" schedule 40",Taxable,Yes,1.114132477,LF,4.045,4.51*,
PLMCPVCT1.5,"CPVC slip or threaded cross - 1-1/2""",Taxable,Yes,0.127368613,EA,4.15,0.53*,
PLMCPVL1.5,"CPVC 90 deg. elbow - 1-1/2""",Taxable,Yes,0.072262639,EA,6.69,0.48*,
PLMCPVSA,"CPVC female sprinkler head adapter 1"" x 1/2""",Taxable,Yes,0.166864374,EA,0.27,0.05,
PLMCPVT1.5,"CPVC slip or threaded tee - 1-1/2""",Taxable,Yes,0.017841959,EA,9.01,0.16*,
PLMCS2>,"Calsil pipe insulation, 2"" thick for 2 1/2"" to 4"" pipe",Taxable,Yes,0.00525837,LF,8.429,0.04*,
PLMCS2>>,"Calsil pipe insulation, 2"" thick for 4 1/2"" to 6"" pipe",Taxable,Yes,0.004575717,LF,12,0.05*,
PLMCSSNK,Service sink - corner - floor with rim guard,Taxable,Yes,0.99999527,EA,634.253,634.25,
PLMDH5/8,"Appliance discharge/drain hose - 5/8"" I.D. - 50'",Taxable,Yes,0.252608937,RL,74.704,18.87*,
PLMDPVT,"Dry pipe valve trim kit 3""",Taxable,Yes,0.000142736,EA,945,0.13*,
PLMDRN-SWR,"Shower drain - PVC base, chrome/stainless steel strainer",Taxable,Yes,10.00001078,EA,29.03,290.3,
PLMDRN-TUB,Drain set for bath tub - PVC/ABS,Taxable,Yes,20.00003814,EA,48.787,975.74,
PLMDRN1,"Drain/Waste/Vent line, 1 1/2"" ABS",Taxable,Yes,16.95020494,LF,1.24,21.02,
PLMDRN2,"Drain/Waste/Vent line, 2"" ABS",Taxable,Yes,64.3011451,LF,1.58,101.60*,
PLMDRN3,"Drain/Waste/Vent line, 3"" ABS",Taxable,Yes,22.13809768,LF,3.09,68.41,
PLMDRN4,"Drain/Waste/Vent line, 4"" ABS",Taxable,Yes,55.81790935,LF,4.59,256.20*,
PLMDRN6,"Drain/Waste/Vent line, 6"" ABS",Taxable,Yes,1.111413355,LF,10.691,11.88*,
PLMDRNPVC1,"Drain/Waste/Vent line, 1 1/2"" PVC",Taxable,Yes,1.055438096,LF,1.14,1.20*,
PLMDRNPVC2,"Drain/Waste/Vent line, 2"" PVC",Taxable,Yes,52.83813372,LF,1.58,83.48*,
PLMDRNPVC3,"Drain/Waste/Vent line, 3"" PVC",Taxable,Yes,11.65071736,LF,2.69,31.34,
PLMDRNPVC4,"Drain/Waste/Vent line, 4"" PVC",Taxable,Yes,1.052372935,LF,3.7,3.89,
PLMDRNPVC6,"Drain/Waste/Vent line, 6"" PVC",Taxable,Yes,1.052394474,LF,6.99,7.36*,
PLMDWD,Dishwasher drain/discharge hose - up to 6',Taxable,Yes,0.99997199,EA,14.994,14.99,
